Curso,"Categoría
Local, Autonómica, Nacional, Universidad",CCAA,Provincia,Localidad,Convocante,Plazas,Boletín,Publicación,"Instancias
00/00/00-00/00/00","Tipo
Oposición/Concurso-Oposición/Bolsa","¿Bolsa?
SI/NO",ID,Material,Activa/inactiva,"Simulacro
SI/NO ",Fecha simulacro,Inscritos,Enlace general sgto,"Sgto especial
SI/NO",Fecha última revisión,Estado,"Listas provisionales
Fecha",LP publicadas en,LP enlace si hay,"Listas definitivas
Fecha",LD publicadas en,LD enlace si hay,Tipo ejercicio 1,Fecha ejercicio 1,Listas aprobados,Enlace si hay,Aprobados,Tipo ejercicio 2,Fecha ejercicio 2,Listas aprobados,Enlace si hay,Aprobados,Tipo ejercicio 3,Fecha ejercicio 3,Listas aprobados,Enlace si hay,Aprobados,Tipo ejercicio 4,Fecha ejercicio 4,Listas aprobados,Enlace si hay,Aprobados,Entran en bolsa,Obtiene plaza
TBS,Local,Cataluña,Tarragona,Valls,Ayuntamiento,1,CIDO,CIDO,4/1/2023,concurso-oposción,si,86448,M172642,,,,,https://seu.valls.cat/content/oferta-p%C3%BAblica-destabilitzaci%C3%B3-sol%C2%B7licitud-de-participaci%C3%B3-en-el-proc%C3%A9s-selectiu,https://seu.valls.cat/sites/default/files/PUBLICACI%C3%93%20BOPT%20BASES%20ESPEC%C3%8DFIQUES%20I%20CONVOCAT%C3%92RIA.pdf,14/5/2024,"No sale nada / Sale LD de las 3 plazas de concurso, nada de la de concurso-opo / Último no localizo / Convocatoria",,,,,,,idiomas,,,,,test,,,,,caso práctico,,,,,,,,,,,
TBS,Local,Aragón,Zaragoza,,Comarca Cinco Villas,1,BOP de 28/12/2022,BOE nº 04 de 05/01/2023,9/1/2023,concurso-oposición,si,87498,M172722,,,,,https://comarcacincovillas.sedelectronica.es/board,http://bop.dpz.es/BOPZ/obtenerContenidoEdicto.do?idEdicto=795817&numBop=296&fechaPub=mi%E9rcoles%2028%20de%20diciembre%20de%202022,13/5/2024,Último no sale / Corrección errores bases convo Convocatoria,,,,,,,test,,,,,,,,,,,,,,,,,,,,,
TBS,Local,Andalucía,Málaga,,Diputación de Málaga,3 1 disc.),BOE 278/12/2022,BOE 28/12/2022,29/12/2022-27/01/2023,concurso-oposición,si,87173,M173240,,,,6,https://www.malaga.es/delegacionrecursoshumanos/9448/trabajador-a-social,,13/5/2024,Notas prov. 2º examen 17/04/2024 / Notas 1º examen / LD / LP / Publican batería test / Convocatoria,10/3/2023,boletín,https://static.malaga.es/malaga/subidas/archivos/2/0/arc_396602.pdf,12/5/2023,boletín,https://static.malaga.es/malaga/subidas/archivos/2/2/arc_406922.pdf,Test parte común,7/2/2024,8/2/2024,,2,Teoria práctica. Test y caso práctcio,17/4/2024,13/5/2024,,1,,,,,,,,,,,,
TBS,Local,Andalucía,Cádiz,San Martín del Tesorrillo,Ayuntamiento San Martín del Tesorrillo,1 + bolsa,BOP 21/11/2022,BOP 21/11/2022,22/11/2022-7/12/2022,concurso-oposición,si,85151,M173430,,,,,https://www.sanmartindeltesorillo.es/tablon-de-anuncios?view=categories,,13/5/2024,"No localizo, todo lo que sale es de una convo de 2019",,,,,,,test,,,,,Caso práctico,,,,,,,,,,,,,,,,
TBS,Local,Cataluña,Barcelona,Barcelona,Ayuntamiento Barcelona,26,DOGC 28/12/2022,DOGC 28/12/2022,29/12/2022-17/01/2023,concurso-oposición,no,87782,M174160,,si,BOLETINES y corregir que pone concurso sólo,4,https://cido.diba.cat/oposicions/14605724/26-places-de-tecnic-mitja-en-treball-social-ajuntament-de-barcelona,https://seuelectronica.ajuntament.barcelona.cat/processosselectius/ca/convocatories/estabilitzacio-per-concurs-oposicio,13/3/2024,Notas prov. Prueba práctica 16/12/2023 / LD,12/6/2023,web,https://ajuntament.barcelona.cat/seuelectronica/estatics/files/convocatories_data/281_2022_COE_llista_provisional_presentacio_merits.pdf,3/11/2023,web,https://ajuntament.barcelona.cat/seuelectronica/estatics/files/convocatories_data/281_2022_COE_llista_provisional_presentacio_merits.pdf,práctica tipo test,16/12/2023,12/3/2024,https://ajuntament.barcelona.cat/seuelectronica/estatics/files/convocatories/x_Anunci_resultats_provisionals_CO_TM_Treball_Social.pdf,4,Catalán,,,,,Castellano,,,,,,,,,,,
TBS,Local,C. Valenciana,Alicante,Sant Joan dÁlicant,Ayuntamiento de Sant Joan dÁlicant,3,BOP de 30/11/2022,BOE nº 294 DE 08/12/2022,09/12/2022 - 28/12/2022,concurso-opisición,si,85928,M170980,,,,,https://santjoandalacant.sedelectronica.es/board,,13/6/2024,Último no sale nada / LP,22/3/2023,web,,,,,test,,,,,caso practico,,,,,,,,,,,,,,,,
TSS,Autonómica,Cataluña,,,ICS,47,DOGC 2912/2022,,02/01/2023 - 20/02/2023,Concurso-oposición,,87359,M056580,,,,,https://convocatories.ics.extranet.gencat.cat/tipusConvocatoria/TC2,,14/5/2024,Plantilla Examen 1º y 2º 24/03/2024 / 23/01/2024 plazo para elegir gerencia de destino / Examen catalán 30/09/2023 /Resultados prov. concurso /  Recurso / LD,12/4/2023,web ,https://ics.gencat.cat/web/.content/Seleccio/Treballeu_a_lics/enllacos/llistat_prov_signed._adm_signed._exc_signed._conv_signed._100_per_publicar_al_web_compressed__bo_signed.pdf,31/5/2023,web,,catalán,30/9/2023,,,,1º,24/3/2024,,,,2º,24/3/2024,,,,,,,,,,
TBS,Local,Murcia,Murcia,Mancomunidad Comarca Oriental,,7,BOE 21/02/2023,BOE 21/02/2023,22/02/2023-21/03/2023,concurso-oposición,no,89743,M183400,,no,LLAMAR ALUMNOS,,https://www.comarcaoriental.es/category/empleo/,,14/5/2024,último no sale nada / convocatoria,12/4/2023,,,,,,Test unico.,,,,,,,,,,,,,,,,,,,,,
TBS,Local,Andalucía,Córdoba,Puente Genil,Ayuntamiento de Puentegenil,2,BOP de 23/02/2023,BOP de 23/02/2023,24/02/2023 - 03/03/2023,concurso-oposición,si,89977,M181840,,,LLAMAR ALUMNOS,9,https://www.puentegenil.es/informacion_municipal/anuncios_convenios_decretos_y_bandos,https://puentegenil-ofvirtual.e-admin.es/apidocumental/firma/resguardo?pCsv=8BDAA11B3AFF20A845A9&pFechaInsercion=04-07-2023%2011:49:24,13/5/2024,Último solo sale LD de marzo / Notas examen 27/06/2023,29/3/2023,web,https://puentegenil-ofvirtual.e-admin.es/apidocumental/firma/resguardo?pCsv=C179B050A7B259741E63&pFechaInsercion=20-04-2023%2009:14:14,15/6/2023,,https://puentegenil-ofvirtual.e-admin.es/apidocumental/firma/resguardo?pCsv=72F7058A2B0945A74D1B&pFechaInsercion=15-06-2023%2008:49:02,test ,27/6/2023,5/7/2023,https://puentegenil-ofvirtual.e-admin.es/apidocumental/firma/resguardo?pCsv=8BDAA11B3AFF20A845A9&pFechaInsercion=04-07-2023%2011:49:24,3,,,,,,,,,,,,,,,,,
TBS,Local,País Vasco,Guipúzcoa,Oñati,Ayuntamiento de Oñati,1,BOE 7/03/2023,BOE 7/03/2023,8/03/2023-04/04/2023,concurso-oposición,si,90422,M185046,,no,,7,https://www.xn--oati-gqa.eus/es/tramites/oferta-de-empleo-publico/proceso-especial-trabajador-a-social,,14/5/2024,Notas 2º examen caso práctico 22/04/2024 / Notas test 1º examen 07/03/2024,15/9/2023,boletín,,3/1/2024,boletín,,Test,7/3/2024,15/4/2024,,5,Caso práctico,22/4/2024,7/5/2024,,2,,,,,,,,,,,,
TBS,Local,Andalucía,Sevilla,Écija,Ayuntamiento de Écija,1,BOP 11/05/2022,BOP 11/05/2022,03/02/2023 - 03/03/2023,oposición,,88830,M178161,,,,11,https://www.ecija.es/ayuntamiento/tablon-electronico-municipal/,https://www.ecija.es/ayuntamiento/tablon-electronico-municipal ,13/5/2024,último no sale nada / LP 05/2023,3/5/2023,boletín,https://www.ecija.es/adm/ckfinder/userfiles/files/ANUNCIO%20BOP%20LISTRA%20PROVISIONAL%20TECNICO%20MEDIO%20SERVICIOS%20SOCIALES(1).pdf,,,,,,,,,,,,,,,,,,,,,,,,,
TBS,Local,Murcia,Murcia,Totana,Ayuntamiento de Totana,3,BOE 13/03/2023,BOE 13/03/2023,14/03/2023-03/04/2023,concurso-oposición,no,90705,M187060,,no,,,https://totana.sedelectronica.es/board/,,9/5/2024,ültimo no sale nada / Convocatoria,,,,,,,Caso práctico,,,,,,,,,,,,,,,,,,,,,
TBS,Local,Extremadura,Cáceres,Mancomunidad  del Valle del Jerte,Mancomunidad  del Valle del Jerte,1,BOE nº 61 de 13/03/2023,BOE nº 61 de 13/03/2023,30/3/2023,concurso-oposición,si,90684,M187261,,,,,Sede Electrónica de Valle del Jerte (sedelectronica.es),,14/5/2024,Último no sale nada / Plantilla 1º examen 05/05/2023,19/4/2023,,,25/4/2023,,,test,5/5/2023,,,,caso práctico,,,,,,,,,,,,,,,,
TBS,Local,Castilla La Mancha,Ciudad Real,Tomelloso,Ayuntamiento de Tomelloso,6,BOP de 29/12/2022,BOE nº 66 de 18/03/2023,27/3/2023,concurso-oposicion,si,90971,M186300,,,,1,https://www.tomelloso.es/ofertas-empleo-publico/convocatoria-en-el-marco-del-proceso-de-estabilizacion-de-empleo-temporal-para-la-provision-en-regimen-laboral-fijo-mediante-concurso-oposicion-de-tres-plazas-de-trabajador-a-social-de-este-ayuntamiento,,4/6/2024,Resultados fase opo y méritos / Notas 2º examen 18/04/2024 y notas  1º examen 02/04/2024,12/5/2023,web,https://sede.tomelloso.es/portalTomelloso/sede/RecursosWeb/DOCUMENTOS/1/0_3086_1.pdf,,,,test ,2/4/2024,,,,caso práctico,18/4/2024,,,,,,,,,,,,,,,
TBS,Local,Cataluña,Lleida,Lleida,Ayuntamiento de Lleida,7,CIDO,CIDO,18/2/2023,concurso-oposción,si,88144,M180140,,,,,https://cido.diba.cat/oposicions/13672627/7-places-de-treballador-social-ajuntament-de-lleida,https://www.paeria.cat/estabilitat/ca/index.asp,14/5/2024,Cuestionario y soluciones de Examen 1º y 2º 19/03/2024 / previsión examen entre abril-mayo 2024LD / Lp y tribunal,1/8/2023,web,https://ebop.diputaciolleida.cat/aplicacions/bop/bopV1/fitxers/pdf/2023/149/202314906719.pdf,28/9/2023,,https://ebop.diputaciolleida.cat/aplicacions/bop/bopV1/fitxers/pdf/2023/189/202318908168.pdf,test,19/3/2024,,,,practico,19/3/2024,,,,,,,,,,,,,,,
TBS,local,C. Valenciana,Alicante,Elda,Instituto Municipal de Servicios Sociales Elda,3,BOP de 28/03/2023,BOE nº106 de 08/05/2023,5/5/2023,concurso-oposicion,si,93165,M191121,,,,7,https://www.elda.es/servicios-sociales/recursos-humanos/,,14/6/2024,Resultados finales / LD y 1º examen 15/01/2024 y 2º 12/02/2024,28/9/2023,boletín,https://sede.plasencia.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_EMPLEO,11/12/2023,,,test,15/1/2024,30/1/2024,,1,práctico,12/2/2024,,,0,NA,,,,,NA,,,,,0,0
TBS,Local,Murcia,Murcia,Archena,Ayuntamiento Archena,3,BOE 15/02/2023,BOE 15/02/2023,16/02/2023-07/03/2023,concurso-oposicion,,89399,M192580,,,,,https://www.archena.es/ayuntamiento/empleo-publico,,19/2/2024,"2+1 plaza, de la de 1 valoración concurso, de la de 2 convocatoria ",,,,,,,Test y caso práctico,,,,,,,,,,,,,,,,,,,,,
TBS,Local,Extremadura,Cáceres,Plasencia,Ayuntamiento Plasencia,1,BOE 28/04/2023,BOP CÁCERES 53 17/03/2023,02/05/2023-29/05/2023,oposición,si,92711,M192880,,,"OJO: Opo solo TBS Çpersonal laboral fijo (no estabilización, que es la otra de Plasencia)",1,https://sede.plasencia.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_EMPLEO,,15/3/2024,Resultados prov. 2º examen / Lecturas 2º examen 16/01/2024 / Notas 1º examen test 16/11/2023,20/6/2023,boletín,https://sede.plasencia.es/sta/docs/GetDocumentServlet?CUD=14612342051737263211&HASH_CUD=c3d7401556370ab8247e3c407e749847504da97c&APP_CODE=STA,16/10/2023,boletín,,Test,16/11/2023,5/12/2023,,0,Desarrollo,16/1/2024,9/2/2024,,0,Casos prácticos,,,,,,,,,,,
TBS,Local,Murcia,Murcia,San Javier,Ayuntamiento San Javier,0,BORM de 17/05/2023,BORM de 17/05/2023,29/5/2023,concurso-opsocio,si,93467,M193700,,,,,Sede Electrónica de San Javier (sedelectronica.es),,14/5/2024,"Sale otra de 1 plaza, pero nada de la Bolsa / no sale nada / convocatoria",,,,,,,test,,,,,,,,,,,,,,,,,,,,,
TBS,Local,Extremadura,Cáceres,Plasencia,Ayuntamiento Plasencia,1,BOE nº 122 de 23/05/2023,BOP CÁCERES 246 28/12/2022,24/05/2023 - 20/06/2023,concurso-oposicion,si,93681,M194301,Inactiva,,OJO: Estabilización 3 plazas variadas (1 TBS) por concurso-opo,1,https://sede.plasencia.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_EMPLEO#,,7/6/2024,"LD y examen 25/04/2024 / LP SÍ, LD NO son las de opo otra ID y la plaza de concurso de estabilización",14/7/2023,boletín,https://sede.plasencia.es/sta/docs/GetDocumentServlet?CUD=14612341152463255532&HASH_CUD=8d238a201a9762eb12bded9d1c632d70f03c0a01&APP_CODE=STA,,,,único,25/4/2024,,,,,,,,,,,,,,,,,,,,
TBS,Local,Murcia,Murcia,Murcia,Ayuntamiento Murcia,1 (45 concurso y 1 concurso-oposición),BORM de 26/10/2022,BOE nº 2798 de 21/11/2022,2/6/2023,concurso-oposición,no,85087,M195040,,,,,https://sede.murcia.es/tablon-anuncios?p_p_id=3&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&p_p_col_id=column-1&p_p_col_pos=1&p_p_col_count=6&_3_struts_action=%2Fsearch%2Fsearch&_3_redirect=%2Ftablon-anuncios&_3_keywords=social&_3_groupId=0,,14/5/2024,¿¿??/ Puntuaciones méritos provisionales de las 45 plazas 19/02/2024 / no sale nada  10/11/2023 / convocatoria,,,,,,,test + práctico,,,,,,,,,,,,,,,,,,,,,
TBS,Nacional,,,,Mº de Inclusión ,2,,,,,,94001,M195320,,,,,https://funcionpublica.hacienda.gob.es/funcion-publica/Acceso-Empleo-Publico/Convocatorias-Personal-Laboral/Convocatorias_Laborales_Convenio_Unico/OEP_2020/Laborales_2020/2020-Ministerio-de-Inclusion_Seguridad_Social_y_Migraciones.html,,12/3/2024,2º examen 18/03/2024 / Notas 1º examen 24/02/2024,,,,,,,1º,24/2/2024,11/3/2024,https://www.inclusion.gob.es/documents/20121/0/report_M2+-+TRABAJO+SOCIAL.pdf/772718ee-a7c3-30bf-0e02-cc6de2a071b5?t=1710152428426,0,2º,18/3/2024,,,,caso práctico,,,,,,,,,,,
TBS,Nacional,,,,Mº Trabajo y Economía Social,34,,,,,,94004,M195320,,,,11,https://funcionpublica.hacienda.gob.es/funcion-publica/Acceso-Empleo-Publico/Convocatorias-Personal-Laboral/Convocatorias_Laborales_Convenio_Unico/OEP_2020/Laborales_2020/2020-Ministerio-de-Trabajo-y-Economia-Social.html,,14/3/2024,3º examen 19/03/2024 / Notas del 2º examen 06/02/2024 / Notas 1º examen 03/12/2023,,,,,,,1º,3/12/2023,2/1/2024,https://www.mites.gob.es/ficheros/ministerio/informacion/oposicion/laboralM3M2M1E2E1/RELACION-DE-APROBADOS-PRIMER-EJERCICIO-M3-Y-M2-ACCESO-LIBRE.pdf,3,2º,6/2/2024,1/3/2024,https://www.mites.gob.es/ficheros/ministerio/informacion/oposicion/laboralM3M2M1E2E1/RELACION_DE_APROBADOS_SEGUNDO_EJERCICIO_M3_Y_M2_ACCESO_LIBRE.pdf,1,3º,19/3/2024,,,,,,,,,,
,Local,Andalucía,Granada,Benalúa de las Villas,Ayuntamiento de Benalúa de las Villas,1,BOE 05/06/2023,BOE 05/06/2023,06/06/2023-03/07/2023,concurso-oposición,si,94208,M197641,,no,,,https://benaluadelasvillas.sedelectronica.es/board,,13/5/2024,Último del 5/12 al 19/02/2024 no sale nada / Plantilla examen opo 24/11/2023,21/8/2023,web,,5/9/2023,,,Test,24/11/2023,,,,,,,,,,,,,,,,,,,,
TBS,Local,C. Valenciana,Valencia,Paterna,Ayuntamiento Paterna,1,BOE 31/07/2023,BOE 181 de 31/07/2023,01/08/2023 - 29/08/2023,Oposición,Sí,95652 ,M202000,,,,2,https://sede.paterna.es/opensiac/action/infopublica?method=enter&edictos=true,,4/6/2024,Notas 2º examen 13/03/ Notas 1º examen 22/02/2024,6/9/2023,,,29/1/2024,,,1º,22/2/2024,29/2/2024,,2,2º,13/3/2024,,,1,valenciano oblig.,,,,1,NA,,,,,2,0
TBS,local,Aragón,Zaragoza,Zaragoza,Ayuntamiento Zaragoza,25,BOP de 20/12/2022,BOE nº 164 de 11/07/2023,30/7/2023,concurso-oposición,si,95213,M201160,,,corregir ex.al 13/03 y no 20/03 que ponía,2,www.zaragoza.es/oferta/ofertaDetalle.jsp?id=1316,,13/6/2024, 3º examen del 25/06 al 17/07  / Resultados 1º y 2º examen 13/03/2024,5/2/2024,web,,,,,tet,13/3/2024,,,1,práctico,13/3/2024,,,1,desarrollo,25/06 al 17/07,,,,,,,,,,
TBS,Local,País Vasco,Guipúzcoa,Zumaia,Ayuntamiento Zumia,1,Boe 12/09/2023,BOP 29/12/2023,13/09/2023-10/10/2023,concurso-oposición,si,96606,M204740,,no,NOTAS RESTRINGIDAS,,https://zumaia.eus/es/anuncios/ofertas-de-empleo,https://uzt.gipuzkoa.eus/WAS/CORP/LLEHautaketaProzesuakWEB/concursosAytos/6083/0/81/ver?idioma=es,13/6/2024,Notas prov. restringidas examen opo 23/04/2024,,web,,13/2/2024,boletín,https://ssl7.gipuzkoa.net/convocatorias/seleccion/apuntes/CP006083-20240213080135.pdf,Caso práctico,23/4/2024,,,,Perfil lingüistico,,,,,,,,,,,,,,,,
TBI,Nacional,,,,Ministerio de interior. Penitenciarais,46 (40 libres+6 promo interna),BOE 26/07/2023,BOE 26/07/2023,27/087/2023-25/09/2023,concurso-oposición,no,95556,M201101,,si,TBI,,https://funcionpublica.hacienda.gob.es/funcion-publica/Acceso-Empleo-Publico/Convocatorias-Personal-Laboral/Convocatorias_Laborales_Convenio_Unico/OEP_2020/Laborales_2020/2020-Ministerio-del-Interior.html,,12/6/2024,3º examen 10/09/2024 /notas segundo ejercicio 20/04/2024/Plantillas examen 25/02/2024 y LP/convocatoria abierta hasta 20/10 por ampliación plazo,,,,8/2/2024,boletín,https://funcionpublica.hacienda.gob.es/dam/es/portalsefp/funcion-publica/Acceso-Empleo-Publico/Convocatorias-Personal-Laboral/Convocatorias_Laborales_Convenio_Unico/OEP_2020/Laborales_2020/2020-Ministerio-del-Interior/IO-Relacion-admitidos-def.pdf.pdf,,25/2/2024,27/2/2024,https://www.interior.gob.es/opencms/pdf/servicios-al-ciudadano/empleo-publico/procesos-selectivos/personal-laboral/acceso-libre/Grupos-profesionales-M3-M2-M1-E2-y-E1-de-la-Subsecretaria-OEP-2020/Acuerdo_27_febrero_2024.pdf,10,Desarrollo,20/4/2024,,,2,3º,10/9/2024,,,,,,,http://documentos.060.es/trabaje_en_la_administracion/programas/common/EMP_SEG_484012.pdf,,,0
TBS,Local,C. Valenciana,Valencia,Alaquás,Ayuntamiento Alaquás,1,BOE 04/09/2023,BOE 04/09/2023,05/09/2023- 02/10/2023,concurso-oposición,si,96346,M202580,,,,,https://www.alaquas.org/departament/15522/1/rrhh,https://alaquas.sedelectronica.es/board/9753e838-f59b-11de-b600-00237da12c6a/,13/6/2024,LD y examen 17/09/2024,2/2/2024,web,https://www.alaquas.org/ficheros/documentos/expedientes_anotaciones/2024/399/0502202420240202_resoluci%C3%B3_decret_2024-0440__proceso_de_estabilizacion_empleo_fase_iii_resoluci%C3%B3n_listados_provisionales_-2.pdf,24/4/2024,,https://www.alaquas.org/ficheros/documentos/expedientes_anotaciones/2024/445/2404202420240424_resoluci%C3%B3_decret_2024-1441__resoluci%C3%B3n_alcald%C3%ADa_listados_definitivos__tribunales_y_fechas_ejercicios_estabilizaci%C3%B3n_empleo_fase_3_.pdf,Caso práctico,17/9/2024,,,,,,,,,,,,,,,,,,,,
TBS,Local,C. Valenciana,Alicante,Los Montesinos,Ayuntamiento Los Montesinos,0,BOP 14/09/2023,BOP 14/09/2023,25/9/2023,concurso-oposicion,si,96718,M206500,,no,,,https://www.losmontesinos.es/el-ayuntamiento/trabajo-y-oposiciones/,https://losmontesinos.sedelectronica.es/board,14/5/2024,último no sale nada / LD y examen único 22/11/2023,,Publicas en web,,17/10/2023,,,único,22/11/2023,,,,,,,,,,,,,,,,,,,,
TBS,Local,Castilla y León,Salamanca,Salamanca, Ayuntamiento Salamanca,7,BOE 05/10/2023,BOE 05/10/2023,25/10/2023,oposición,si,97788,M207020,,,,8,https://www.aytosalamanca.gob.es/es/ofertaempleo/,https://www.aytosalamanca.gob.es/es/ofertaempleo/oep/OE218,25/4/2024,2º examen 11/05/2024 / Notas 1º examen 06/04/2024,,,,22/3/2024,,,Test o cortas,6/4/2024,,,2,Práctico,11/5/2024,,,,Desarrollo bloque común,,,,,,,,,,,
TBS,Local,Baleares,,Campos ,Ayto. de Campos,0,BOIB 26/09/2023,BOIB 26/09/2023,27/09/2023-10/10/2023,concurso-oposición,si,97151,M208280,,no,,,https://ajcampos.sedelectronica.es/board,,13/5/2024,último no sale nada / Valoración méritos / LD y examen opo 10/11/2023,,,,30/10/2023,web,,único,10/11/2023,,,,,,,,,,,,,,,,,,,,
TBS,LocaL,C. Valenciana,Alicante,Formentera del Segura,Ayuntamiento,1,BOE 10/10/2023,BOE 10/10/2023,11/10/2023-9/11/2023,concurso-oposicion,no,97911,M210320,Activa,no,SALE YA NOMBRAMIENTO (LLAMAR POR SI APROBÓ 2º EXAMEN),1,https://formenteradelsegura.sedelectronica.es/board/,,7/6/2024,Nombramiento 1 / FALTAN NOTAS 2º examen 07/03/2024 / Notas  1º examen 28/02/2024,27/11/2023,boletín,,20/12/2023,web,,Test,28/2/2024,29/2/2024,,1,Práctico,7/3/2024,,,,,,,,,,,,,,,
TBS,Local,Andalucía,Granada,Huétor Tájar,Ayto. Huétor Tájar,0,BOP 31/10/2023,BOP 31/10/2023,02/11/2023-15/11/2023,concurso-oposicion,si,98644,M212421,Activa,no,,2,https://huetortajar.org/ayuntamiento/convocatorias-de-empleo-publico/,,6/6/2024,(06/2024 accedo y solo está plantilla examen?) / Resultados fase opo / LD y examen 04/01/2024,29/11/2023,boletín,https://huetortajar.org/wp-content/uploads/2023/11/Anuncio-BOP.pdf,2/1/2024,web,https://huetortajar.org/wp-content/uploads/2024/01/20231218_Publicacion_Anuncio_Anuncio-BOP-lista-definitiva-de-admitidos-y-excluidos-bolsa-tecnico-de-inclusion-trabajador-social.pdf,"Desarrollo o test, pendiente de determinar",4/1/2024,24/1/2024,https://huetortajar.org/wp-content/uploads/2024/01/2024-01-24-Anuncio-puntuaciones-obtenidas-fase-de-oposicion-y-baremacin-concurso-bolsa-de-trabajo-Tecnico_a-de-Inclusion-Social.pdf,1,Caso prácttico,4/1/2024,,,1,NA,,,,,NA,,,,,,NA
TBS,Local,Baleares,Ibiza ,,Consell de Ibiza,1,BOIB 13/12/2022,BOE 1/11/2023,2/11/2023 - 29/11/2023,concurso-oposición,,98692,M212440,Activa,,,,https://conselldeivissa.convoca.online/processDetail.html?id=c45c1a2f-31b1-49e3-70e5-08dbc2422def&type=0,,7/5/2024,LP Y EXAMEN 18/05/2024,5/4/2024,,,23/4/2024,,,,18/5/2024,,,,,,,,,,,,,,,,,,,,
TBS,Local,GalIcia,Coruña,Oroso,Ayuntamiento,0,BOP 14/11/2023,BOP 14/11/2023,15/11/2023-20/11/2023,oposición,si,99196,M212620,Activa,no,,,sede.oroso.gal/sxc/es/informacion/tablon/2023/ANUNCIO_PROG_20231114073000096.html,,9/5/2024,No sale nada / Convocatoria,,,,,,,Test,,,,,Gallego,,,,,,,,,,,,,,,,
TBS,Local,Extremadura,Badajoz,Badajoz,Ayuntamiento ,0,BOP 02/11/2023,BOP 02/11/2023,03/11/2023-23/11/2023,oposición,si,98885,M212640,Activa,no,,1,https://www.aytobadajoz.es/es/ayto/convocatoriasempleo/54553/bolsa-trabajadoresas-sociales/,,5/6/2024,Notas examen único y resultados Bolsa / LD y examen único 08/02/2024,4/1/2024,web,,25/1/2024,web,https://www.aytobadajoz.es/files/archivos/ayto/2024_01/lista_definitiva_admitidos_bolsa_trabajador_social.pdf,Test único,8/2/2024,,,1,NA,,,,,NA,,,,,NA,,,,,1,NA
TSS,Local,Cataluña,Lleida,El Solsonés,Consell Comarcal,1,DOGC 14/06/2023,DOGC 14/06/2023,Hasta 4/07/2023,concurso-oposición,si,94546,M213080,Activa,no,TSS,1,https://cido.diba.cat/oposicions/15590572/1-placa-de-treballador-social-consell-comarcal-del-solsones-centre-sanitari-del-solsones,,9/5/2024,LD y examen 08/05/2024,30/11/2023,web,https://desal-pro-download-bucket.s3.eu-west-1.amazonaws.com/ca8dbc3e-2c7e-4bc5-8464-9afb62477cf7?response-content-disposition=inline%3B%20name%3D%220227af2b-7ef3-4d11-8b99-5e1360136242%22%3B%20filename%3D%22edicte.pdf%22&response-content-type=application%2Fpdf&X-Amz-Security-Token=IQoJb3JpZ2luX2VjEDoaCWV1LXdlc3QtMSJHMEUCIQCOl3qjb59usneB%2F63ekRWUo%2BOUNrFr53puEW%2FElV1tNgIgV%2F4JJCPAfarwqQ6K%2FG1fbHimX%2FKRNGrYmZxEyIBP4pQqgAMIExABGgw1MTQxNjAzODE0NTQiDC2BH7kLQgg91LftIirdAkznTiZPL41suj%2BPxKGbjGPy%2BnaNm3AFoAosm7wwym0tNj%2BV1x3GCFYx11X1vka0lOGeLoEr9MqzBsyKaU3VM%2BGzHvifn87KNMNHdxGD9anLf8goFheOOf9ATTRVbTvnN2FB2Q8ZdS2pc9Zo07%2BRQujwtvvNoG9uiyCWxPx5dR%2F2C8Pxf7T%2BSEbaIE0zV4maBPO6dd27bkTjZxxrYRsjFl65IPv8x5mTNE92JiL%2BdBkTcmjwq2crwJZwrj2jIsXZh%2BwbgesVbMy%2FrF0k%2BXxYtt%2FU%2BDCvc62an889jIJ8GRhJ2a7ySe4O4DfyBsVVLFEp4bSxrmADjBgc8opoG82Jpo9nSgKLkA%2F3KuQsvjmyPuDuFRLpvVE9NTqYPVJff0SsaugumDrBNlfXUK3g4NmWMrnB4dAW0vWw8NRZeo%2Bxn28Tdx3nJkYgYKZu8gBy17lSnRUUzYa7PnjNzF9DQx0wj%2B6XrgY6ngGRBMcZawCGqaCLMrWcjBDpsOKwrgZskBDHe%2BbSNZPeBjcFtH2QKrEMvfiVTR5xjld3B2oPQbMgtmccz8dWm1MVbiMkib9QSShnw7by9z4VmdXGRikiARekl9ovEx6cUliSe219Z3fBo1s0ygMtm6StIklnUfSBS%2F2LWcKMwdNvoYScSlv6oUvxZo3ZEtTAFEv9C9nKF3SVGw0GFGBoqA%3D%3D&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20240209T101333Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Credential=ASIAXPNSYZYHC6DU6PX4%2F20240209%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Signature=120e70d2f4e7301cc67f4413525575a04f62ab85d14aee5c9310ab7046796ff5,16/4/2024,,Previo Lengua,Pregunats cortes práctico,8/5/2024,,,,entrevistas,8/5/2024,,,,,,,,,,,,,,,
